,Code_postal,Commune,Voie,Lien,Description
2785,1080,Molenbeek,Perle (rue de la),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-de-la-perle.html,"La rue de la Perle - 1080 Molenbeek  (Parelstraat)

Origine du nom : inconnue  "
2786,1080,Molenbeek,Petit (rue Gabrielle),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-gabrielle-petit.html,"La rue Gabrielle Petit - 1080 Molenbeek  (Gabrielle Petitstraat)

Origine du nom : de Gabrielle Petit (Tournai, le 20 février 1893 - fusillée à Schaerbeek, au Tir National, le 1er avril 1916), infirmière, espionne pendant la Première Guerre mondiale, qui habita un temps Molenbeek. La rue porte ce nom depuis 1918. Ancien nom : rue de Hambourg.
Une statue lui rend hommage place Saint-Jean, dans le Pentagone.  "
2787,1080,Molenbeek,Petite rue Courtois,https://www.ebru.be/Streets/streets1080/bruxelles-1080-petite-rue-courtois.html,"La petite rue Courtois - 1080 Molenbeek  (Korte Courtoisstraat)

Origine du nom : du voisinage de la rue Courtois.  "
2788,1080,Molenbeek,Pfeiffer (rue Martin),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-martin-pfeiffer.html,"La rue Martin Pfeiffer - 1080 Molenbeek  (Martin Pfeifferstraat)

Origine du nom : de Martin Pfeiffer (1888-1946), résistant, conseiller communal socialiste à Molenbeek à partir de 1926, mort des suites d'un attentat.  "
2789,1080,Molenbeek,Picard (rue),https://www.ebru.be/Streets/streets1000/bruxelles-1000e-rue-picard.html,"La rue Picard - 1000 Bruxelles-Ville et 1080 Molenbeek  (Picardstraat)

Numéros 1-15 : Bruxelles-Ville
Autres numéros : Molenbeek

Origine du nom : nom d'un haut fonctionnaire, mais surtout propriétaire. La rue porte ce nom depuis 1930.

A ne pas confondre avec la rue Edmond Picard à Ixelles et Uccle.   © 2020 - eBru"
2790,1080,Molenbeek,Pierron (rue Evariste),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-evariste-pierron.html,"La rue Évariste Pierron - 1080 Molenbeek  (Évariste Pierronstraat)

Origine du nom : d'Évariste Pierron (1842-1898), ouvrier mécanicien, fondateur et premier secrétaire de la Fédération nationale des métallurgistes de Belgique, conseiller communal socialiste à Molenbeek, père de Sander Pierron.  "
2791,1080,Molenbeek,Piers (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-piers.html,"La rue Piers - 1080 Molenbeek  (Piersstraat)

Origine du nom : du nom d'un ancien échevin de Molenbeek.  "
2792,1080,Molenbeek,Port (avenue du),https://www.ebru.be/Streets/streets1000/bruxelles-1000e-avenue-du-port.html,"L'avenue du Port - 1000 Bruxelles-Ville, 1020 Laeken et 1080 Molenbeek  (Havenlaan)

Origine du nom : du port de Bruxelles que la voie longe.  "
2793,1080,Molenbeek,Porte de Ninove (parc),https://www.ebru.be/Streets/streets1080/bruxelles-1080-parc-porte-de-ninove.html,"Le parc Porte de Ninove - 1080 Molenbeek  (park Ninoofsepoort)

Origine du nom : du voisinage de la porte de Ninove. Ce nouveau parc fut ouvert au public en 2019.  "
2794,1080,Molenbeek,Potaerdegat (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-potaerdegat.html,"La rue Potaerdegat - 1080 Molenbeek  (Potaerdegatstraat)

Une voie du quartier Korenbeek de Molenbeek.  "
2795,1080,Molenbeek,Potaerdenberg (rue du),https://www.ebru.be/Streets/streets1070/bruxelles-1070-rue-du-potaerdenberg.html,"La rue du Potaerdenberg - 1070 Anderlecht  (Potaardenbergstraat)

Origine du nom : probablement d'un lieu-dit. Depuis 1890. Ancien nom : rue de l'Église Saint-Guidon.  "
2796,1080,Molenbeek,Prado (rue du),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-du-prado.html,"La rue du Prado - 1080 Molenbeek  (Pradostraat)

Origine du nom : du Prado, une ancienne salle de spectacle ouverte en 1859. Anciens noms : rue de la Sacristie, rue du Globe (vers 1812).  "
2797,1080,Molenbeek,Presbytère (rue du),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-du-presbytere.html,"La rue du Presbytère - 1080 Molenbeek  (Pastorijstraat)

Origine du nom : du voisinage de l'église Saint-Jean-Baptiste. La rue porte ce nom depuis 1842.  "
2798,1080,Molenbeek,Princesse (rue de la),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-de-la-princesse.html,"La rue de la Princesse - 1080 Molenbeek  (Prinsesstraat)

Origine du nom : de la princesse Charlotte de Belgique (château de Laeken, le 7 juin 1840 - Meise, le 19 janvier 1927), fille du roi Léopold Ier.

> avenue Impératrice Charlotte (Laeken)  "
2799,1080,Molenbeek,Prospérité (rue de la),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-de-la-prosperite.html,"La rue de la Prospérité - 1080 Molenbeek  (Voorspoedstraat)

Origine du nom : de la prospérité, une période de croissance économique où la bonne qualité de vie de l'ensemble de la population.  "
2800,1080,Molenbeek,Quatre-Vents (rue des),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-des-quatre-vents.html,"La rue des Quatre-Vents - 1080 Molenbeek  (Vier-windenstraat)

Origine du nom : rappelle le nom d'un ancien cabaret qui se trouvait sur la chaussée de Gand.  "
2801,1080,Molenbeek,Ransfort (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-ransfort.html,"La rue Ransfort - 1080 Molenbeek  (Ransfortstraat)

Origine du nom : du nom d'une ferme déjà citée en 1227, vers où menait un chemin qui prit le même nom. Le nom fait probablement également référence à la Senne de Ransfort, ou petite Senne, un affluent de la Senne.  27. L'ancienne Compagnie des Bronzes (1887-1912), architecte Victor Tinant, classée le 22 mai 1997."
2802,1080,Molenbeek,Requette (avenue Carl),https://www.ebru.be/Streets/streets1080/bruxelles-1080-avenue-carl-requette.html,"L'avenue Carl Requette - 1080 Molenbeek  (Carl Requettelaan)

Origine du nom : de Carl Requette, fonctionnaire auprès d'un comité c'acquisition lors de l'urbanisation de ce quartier.  "
2803,1080,Molenbeek,Révérend Père Pire (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-reverend-pere-pire.html,"La rue Révérend Père Pire - 1080 Molenbeek  (Eerwaarde Pater Pirestraat)

Origine du nom : de Dominique Pire (Leffe, le 10 février 1910 - Louvain, le 30 janvier 1969), prêtre et religieux dominicain, lauréat du Prix Nobel de la paix en 1958 pour son travail en faveur des réfugiés après la Seconde Guerre mondiale.   Le Père Pire en 1958"
2804,1080,Molenbeek,Ribaucourt (rue de),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-de-ribaucourt.html,"La rue de Ribaucourt - 1080 Molenbeek  (de Ribaucourtstraat)

Origine du nom : du comte de Ribaucourt (ou Ribeaucourt), propriétaire de terrains dans le voisinage.  "
2805,1080,Molenbeek,Rosacées (clos des),https://www.ebru.be/Streets/streets1080/bruxelles-1080-clos-des-rosacees.html,"Le clos des Rosacées - 1080 Molenbeek  (Rozengaarde)

Origine du nom : des rosacées, une famille de plantes, arbustes ou arbres.  "
2806,1080,Molenbeek,Rotterdam (rue de),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-de-rotterdam.html,"La rue de Rotterdam - 1080 Molenbeek  (Rotterdamstraat)

Origine du nom : de Rotterdam, ville des Pays-Bas et premier port européen.  47. Le restaurant Zebrano, cuisine italienne, des Abruzzes - >
theFork.be theFork.be Zebrano "
2807,1080,Molenbeek,Ruisseau (rue du),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-du-ruisseau.html,"La rue du Ruisseau - 1080 Molenbeek  (Beekstraat)

Origine du nom : rappelle un ancien (chemin du) ruisseau à proximité.  "
2808,1080,Molenbeek,Ryckmans (rue Hélène),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-helene-ryckmans.html,"La rue Hélène Ryckmans - 1080 Molenbeek  (Hélène Ryckmansstraat)

Origine du nom : d'Hélène Ryckmans (1864-1941), directrice de l'école moyenne pour filles. La rue porte son nom depuis 1931.  "
2809,1080,Molenbeek,Sainctelette (place),https://www.ebru.be/Streets/streets1080/bruxelles-1080-place-sainctelette.html,"La place Sainctelette - 1080 Molenbeek  (Saincteletteplein)

Origine du nom : de Charles-Xavier Sainctelette (1825-1898), avocat, député et ministre des Travaux publics. Ancien nom : place de la Marine.

Le square Sainctelette, juste à côté (mais sur le territoire de Bruxelles-Ville), porte également son nom.  Le Monument aux promoteurs des Installations Maritimes (vers 1900), par Auguste De Wever.



Le Vaartkapoen, une sculpture de Tom Frantzen."
2810,1080,Molenbeek,Saint-Jean-Baptiste (parvis),https://www.ebru.be/Streets/streets1080/bruxelles-1080-parvis-saint-jean-baptiste.html,"Le parvis Saint-Jean-Baptiste - 1080 Molenbeek  (Sint-Jan-Baptistvoorplein)

Origine du nom : de l'église Saint-Jean-Baptiste pour laquelle cette place sert de parvis.



L'église Saint-Jean-Baptiste (1930-1933), de style Art déco, construite selon les plans de l'architecte Joseph Diongre, est classée comme monument depuis le 29 février 1984, restaurée en 2008.  "
2811,1080,Molenbeek,Saint-Joseph (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-saint-joseph.html,"La rue Saint-Joseph - 1080 Molenbeek  (Sint-Jozefstraat)

Origine du nom : info suivra.

A ne pas confondre avec la rue Saint-Joseph à Evere.  "
2812,1080,Molenbeek,Saint-Julien (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-saint-julien.html,"La rue Saint-Julien - 1080 Molenbeek et 1081 Koekelberg  (Sint-Juliaanstraat)

Origine du nom : probablement de Julien Deschampheleer et du saint dont il portait le prénom, échevin de Koekelberg. Anciens noms : rue de l'Empereur (1830) ; chemin du Petit-Moulin, du voisinage d'un ancien moulin à eau.

> rue Deschampheleer (Molenbeek/Koekelberg), laquelle prolonge la rue Saint-Julien.  "
2813,1080,Molenbeek,Saint-Lazare (cour),https://www.ebru.be/Streets/streets1080/bruxelles-1080-cour-saint-lazare.html,"La cour Saint-Lazare - 1080 Molenbeek  (Sint-Lazarushof)

Origine du nom : info suivra  "
2814,1080,Molenbeek,Saint-Martin (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-saint-martin.html,"La rue Saint-Martin - 1080 Molenbeek  (Sint-Maartenstraat)

Une rue dans le centre historique de Molenbeek.  "
2815,1080,Molenbeek,Saint-Rémy (parc),https://www.ebru.be/Streets/streets1080/bruxelles-1080-parc-saint-remy.html,"Le parc Saint-Rémy - 1080 Molenbeek  (Sint-Remiplein)

Origine du nom : de la proximité de l'église Saint-Rémy.  "
2816,1080,Molenbeek,Sainte-Marie (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-sainte-marie.html,"La rue Sainte-Marie - 1080 Molenbeek  (Sint-Mariastraat)

Une rue dans le centre historique de Molenbeek.  "
2817,1080,Molenbeek,Sambre (rue de la),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-de-la-sambre.html,"La rue de la Sambre - 1080 Molenbeek  (Samberstraat)

Origine du nom : de la Sambre, une rivière franco-belge, affluente de la Meuse. La rue porte ce nom depuis 1903.

Rue parallèle à la rue de l'Escaut.  "
2818,1080,Molenbeek,Savonnerie (rue de la),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-de-la-savonnerie.html,"La rue de la Savonnerie - 1080 Molenbeek  (Zeepziederijstraat)

Origine du nom : d'une usine de savon qui se trouvait dans le voisinage, rappelant l'aspect industriel de Molenbeek au 19ème siècle. La rue porte ce nom depuis au moins 1875. Ancien nom : rue des Allumettes.  "
2819,1080,Molenbeek,Scheutbos (parc du),https://www.ebru.be/Streets/streets1080/bruxelles-1080-parc-du-scheutbos.html,"Le parc du Scheutbos - 1080 Molenbeek  (Scheutbospark)

Origine du nom : des Pères de Scheut qui avaient une chapelle à proximité. Le parc est aménagé à partir de 1993 par l'architecte paysagiste Robert Vanderhulst. Les côtés nord et ouest du parc forment la limite de la commune d'Anderlecht et de la Région bruxelloise.

Le parc est classé comme site semi-naturel depuis le 16 juillet 2015.

> avenue du Scheutbosch
> rue du Scheutbosch  "
2820,1080,Molenbeek,Scheutbosch (avenue du),https://www.ebru.be/Streets/streets1080/bruxelles-1080-avenue-du-scheutbosch.html,"L'avenue du Scheutbosch - 1080 Molenbeek  (Scheutboschlaan)

Origine du nom : de la proximité du parc du Scheutbos

> rue du Scheutbosch  "
2821,1080,Molenbeek,Schmitz (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-schmitz.html,"La rue Schmitz - 1080 Molenbeek et 1081 Koekelberg  (Schmitzstraat)

Origine du nom : de Frédéric Schmitz, industriel, propriétaire d'une tannerie dans le quartier. La rue porte ce nom depuis 1872. Ancien nom : rue des Fabriques, à son ouverture vers 1860.  "
2822,1080,Molenbeek,Schols (rue Joseph),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-joseph-schols.html,"La rue Joseph Schols - 1080 Molenbeek  (Joseph Scholsstraat)

Origine du nom : de Joseph Schols (Bruxelles, en 1872- ?), voyageur de commerce, conseiller communal à Molenbeek. La rue porte son nom depuis 1942. Ancien nom : rue du Poudro (1924), en raison du terrain poudreux qu'on y trouva.  "
2823,1080,Molenbeek,Sebrechts (avenue François),https://www.ebru.be/Streets/streets1080/bruxelles-1080-avenue-francois-sebrechts.html,"L'avenue François Sebrechts - 1080 Molenbeek et 1081 Koekelberg  (François Sebrechtslaan)

Origine du nom : de François Sebrechts, échevin molenbeekois en fonction de 1950 à 1960. Voie ouverte à partir de 1940.  "
2824,1080,Molenbeek,Seghers (avenue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-avenue-seghers.html,"L'avenue Seghers - 1080 Molenbeek et 1081 Koekelberg  (Segherslaan)

Numéros 1-1F et 2-34 : Molenbeek
Numéros 3-115 et 38-188 : Koekelberg

Origine du nom : de Louis-Joseph Seghers (1810-1885), industriel, bourgmestre de Koekelberg de 1873 jusqu'à sa mort.  "
2825,1080,Molenbeek,Semence (rue de la),https://www.ebru.be/Streets/streets1070/bruxelles-1070-rue-de-la-semence.html,"La rue de la Semence - 1070 Anderlecht et 1080 Molenbeek  (Zaadstraat)

Origine du nom : la rue porte ce nom depuis 1981.  "
2826,1080,Molenbeek,Sérénade (rue de la),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-de-la-serenade.html,"La rue de la Sérénade - 1080 Molenbeek  (Serenadestraat)

Origine du nom : d'une sérénade, une composition musicale en l'honneur de quelqu'un jouée en soirée, opposée à l'aubade jouée en matinée. Rue proche de la rue de la Sonatine.

> rue de l'Aubade (Molenbeek)  "
2827,1080,Molenbeek,Serpolet (rue du),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-du-serpolet.html,"La rue du Serpolet - 1080 Molenbeek  (Wilde Tijmstraat)

Origine du nom : du serpolet, ou thym serpolet, une plante aromatique.

Il existe également une avenue du Thym à Molenbeek.  "
2828,1080,Molenbeek,Sippelberg (avenue du),https://www.ebru.be/Streets/streets1080/bruxelles-1080-avenue-du-sippelberg.html,"L'avenue du Sippelberg - 1080 Molenbeek  (Sippelberglaan)

Origine du nom : info suit

Il existe un clos du Sippelberg à Ganshoren.  "
2829,1080,Molenbeek,Sleutelplas (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-sleutelplas.html,"La rue Sleutelplas - 1080 Molenbeek  (Sleutelplasstraat)

Origine du nom : du nom d'un ancien lieu-dit. La majeure partie de cette voie se trouve sur le territoire de la commune de Dilbeek.  "
2830,1080,Molenbeek,Smets (square Auguste),https://www.ebru.be/Streets/streets1080/bruxelles-1080-square-auguste-smets.html,"Le square Auguste Smets - 1080 Molenbeek  (Auguste Smetssquare)

Origine du nom : d'Auguste Smets, conseiller communal molenbeekois. Ancien nom : rue de la Drève.  "
2831,1080,Molenbeek,Sonatine (rue de la),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-de-la-sonatine.html,"La rue de la Sonatine - 1080 Molenbeek  (Sonatinestraat)

Origine du nom : d'une sonatine, une petite sonate, une composition instrumentale de musique classique à plusieurs mouvements. Rue proche de la rue de la Sérénade.  "
2832,1080,Molenbeek,Sonnet (rue du),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-du-sonnet.html,"La rue du Sonnet - 1080 Molenbeek  (Sonnetstraat)

Origine du nom : d'un sonnet, une forme de poème strictement codifiée.  "
2833,1080,Molenbeek,Stijns (rue Reimond),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-reimond-stijns.html,"La rue Reimond Stijns - 1080 Molenbeek  (Reimond Stijnsstraat)

Origine du nom : de Reimond Stijns (1850-1905), instituteur, écrivain de langue néerlandaise, beau-frère d'Isidoor Teirlinck, avec qui il a coécrit plusieurs livres. La rue porte son nom depuis 1908.

> rue Isidoor Teirlinck (Molenbeek)  "
2834,1080,Molenbeek,Tamaris (avenue des),https://www.ebru.be/Streets/streets1080/bruxelles-1080-avenue-des-tamaris.html,"L'avenue des Tamaris - 1080 Molenbeek  (Tamariskenlaan)

Origine du nom : du tamaris ou tamarix, un arbrisseau fréquent dans les régions méditerranéennes.  "
2835,1080,Molenbeek,Tazieaux (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-tazieaux.html,"La rue Tazieaux - 1080 Molenbeek  (Tazieauxstraat)

Origine du nom : de Jean-Baptiste Tazieaux, fondateur d'un marché aux porcs dans ce quartier.  "
2836,1080,Molenbeek,Teirlinck (rue Isidoor),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-isidoor-teirlinck.html,"La rue Isidoor Teirlinck - 1080 Molenbeek  (Isidoor Teirlinckstraat)

Origine du nom : de Isidoor Teirlinck (Zegelsem, le 2 janvier 1851 - Forest, le 27 juin 1934), écrivain avec une prédilection pour le folklore, beau-frère de Reimond Stijns, avec qui il a coécrit plusieurs livres.  "
2837,1080,Molenbeek,Thym (avenue du),https://www.ebru.be/Streets/streets1080/bruxelles-1080-avenue-du-thym.html,"L'avenue du Thym - 1080 Molenbeek  (Tijmlaan)

Origine du nom : du thym, un genre de plantes aromatiques.  "
2838,1080,Molenbeek,Tour et Taxis (parc),https://www.ebru.be/Streets/streets1000/bruxelles-1000e-parc-tour-et-taxis.html,"Le parc Tour et Taxis - 1000 Bruxelles-Ville, 1020 Laeken et 1080 Molenbeek  (Tour en Taxispark)

Origine du nom : de la proximité de l'ancien site industriel désaffecté Tour et Taxis composé d'entrepôts et de bureaux entourant une gare abritée sous une vaste halle, restauré pour accueillir des entreprises et de grandes manifestations culturelles. Le parc porte ce nom depuis 2014, année de son ouverture.  "
2839,1080,Molenbeek,Ulens (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-ulens.html,"La rue Ulens - 1080 Molenbeek  (Ulensstraat)

Origine du nom : du nom d'un ancien intendant militaire molenbeekois.   © 2021 - eBru/Willy Bouvier"
2840,1080,Molenbeek,Van Cauwenbergh (rue Edmond),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-edmond-van-cauwenbergh.html,"La rue Edmond Van Cauwenbergh - 1080 Molenbeek  (Edmond Van Cauwenberghstraat)

Origine du nom : d'Edmond Van Cauwenbergh (1889-1915), habitant de la rue Vandenboogaerde, mort pour la Patrie. La rue porte ce nom depuis 1919. Ancien nom : rue de Mayence.  "
2841,1080,Molenbeek,Van Hemelrijck (avenue Maurice),https://www.ebru.be/Streets/streets1080/bruxelles-1080-avenue-maurice-van-hemelrijck.html,"L'avenue Maurice Van Hemelrijck - 1080 Molenbeek  (Maurice Van Hemelrijcklaan)

Origine du nom : de Maurice Van Hemelrijck (1901-1964), géomètre, avocat, conseiller communal à Molenbeek-Saint-Jean, sénateur, ministre de l'enseignement (1958) et ministre du Congo-Belge et du Ruanda-Urundi (1958-1959).  "
2842,1080,Molenbeek,Van Hoegaerde (place),https://www.ebru.be/Streets/streets1080/bruxelles-1080-place-van-hoegaerde.html,"La place Van Hoegaerde - 1080 Molenbeek et 1081 Koekelberg  (Van Hoegaerdeplein)

Origine du nom : de la proximité de la rue Van Hoegaerde.  "
2843,1080,Molenbeek,Van Hoegaerde (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-van-hoegaerde.html,"La rue Van Hoegaerde - 1080 Molenbeek et 1081 Koekelberg  (Van Hoegaerdestraat)

Origine du nom : de la famille Van Hoegaerde, propriétaire d'une filature de coton, ravagée par un incendie début 1838, qui se trouvait à proximité. Cette rue, ainsi que la place du même nom, son tracées sur ces même terrains.  "
2844,1080,Molenbeek,Van Humbeek (rue Pierre),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-pierre-van-humbeek.html,"La rue Pierre Van Humbeek - 1080 Molenbeek  (Pierre Van Humbeekstraat)

Origine du nom : de Pierre Van Humbeeck (1829-1890), banquier, homme politique libéral, premier ministre de l'Instruction publique en Belgique.

> rue Antoine Dansaert (Pentagone) (monument)  "
2845,1080,Molenbeek,Van Kalck (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-van-kalck.html,"La rue Van Kalck - 1080 Molenbeek  (Van Kalckstraat)

Origine du nom : d'un M. Van Kalck, propriétaire terrien.  "
2846,1080,Molenbeek,Van Malder (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-van-malder.html,"La rue Van Malder - 1080 Molenbeek  (Van Malderstraat)

Origine du nom : d'un M. Van Malder, ancien conseiller communal molenbeekois.  "
2847,1080,Molenbeek,Van Male de Ghorain (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-van-male-de-ghorain.html,"La rue Van Male de Ghorain - 1080 Molenbeek  (Van Male de Ghorainstraat)

Origine du nom : des Van Male de Ghorain, une famille de propriétaires fonciers à Molenbeek.  "
2848,1080,Molenbeek,Van Meulecom (rue François),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-francois-van-meulecom.html,"La rue François Van Meulecom - 1080 Molenbeek  (François Van Meulecomstraat)

Origine du nom : de François Van Meulecom (1889-1963), architecte. Il s'agit d'un îlot intérieur, une petite cité-jardin, aussi appelée Cité Van Meulecom, ouverte à partir de 1924, qu'il construisit.  "
2849,1080,Molenbeek,Van Meyel (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-van-meyel.html,"La rue Van Meyel - 1080 Molenbeek  (Van Meyelstraat)

Origine du nom : probablement le nom d'un peintre.

A ne pas confondre avec la place Van Meyel à Etterbeek.  26-32. Le bâtiment de la Société des Entrepôts de Bruxelles (1924) est classé depuis le 22 mai 1997. © 2021 - eBru/Willy Bouvier"
2850,1080,Molenbeek,Van Soust (rue),https://www.ebru.be/Streets/streets1070/bruxelles-1070-rue-van-soust.html,"La rue Van Soust - 1070 Anderlecht et 1080 Molenbeek  (Van Souststraat)

Numéros 1-509 et 2-536 : Anderlecht
Numéros 511-617 : Molenbeek

Origine du nom : de Michel-François Van Soust (1762-1825), fabriquant d'indiennes, bourgmestre d'Anderlecht de 1801 à 1812. La rue porte ce nom depuis 1922.

Elle a comme particularité de commencer et de finir chaussée de Ninove.  "
2851,1080,Molenbeek,Van Wambeke (rue),https://www.ebru.be/Streets/streets1070/bruxelles-1070-rue-van-wambeke.html,"La rue Van Wambeke - 1070 Anderlecht et 1080 Molenbeek  (Van Wambekestraat)

Origine du nom : de M. Van Wambeke (1842-1928), propriétaire terrien. La rue porte son nom depuis 1933.  "
2852,1080,Molenbeek,Van Zande (rue Auguste),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-auguste-van-zande.html,"La rue Auguste Van Zande - 1080 Molenbeek et 1082 Berchem-Sainte-Agathe  (Auguste Van Zandestraat)

Origine du nom : d'Auguste Van Zande, cultivateur, aubergiste, bourgmestre de Berchem-Sainte-Agathe de 1903 à 1915. La rue porte ce nom depuis 1915. Ancien nom à Berchem-Sainte-Agathe : Potaerdegat, nom toujours utilisé à Molenbeek.  "
2853,1080,Molenbeek,Vandenboogaerde (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-vandenboogaerde.html,"La rue Vandenboogaerde - 1080 Molenbeek  (Vandenboogaerdestraat)

Origine du nom : de Desiderius Vandenboogaerde, notaire à Poperinge, propriétaire de terrains à Molenbeek. La rue porte son nom depuis 1872 environ.  "
2854,1080,Molenbeek,Vandenpeereboom (rue Alphonse),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-alphonse-vandenpeereboom.html,"La rue Alphonse Vandenpeereboom - 1080 Molenbeek  (Alphonse Vandenpeereboomstraat)

Origine du nom :  "
2855,1080,Molenbeek,Vanderdussen (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-vanderdussen.html,"La rue Vanderdussen - 1080 Molenbeek  (Vanderdussenstraat)

Origine du nom : du nom d'un des propriétaires des Étangs noirs, probablement F. Van der Dussen, baron de Kestergat, bourgmestre de Molenbeek sous le régime hollandais. La rue des Étangs noirs se trouve juste à côté.  "
2856,1080,Molenbeek,Vanderkindere (rue Albert),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-albert-vanderkindere.html,"La rue Albert Vanderkindere - 1080 Molenbeek  (Albert Vanderkinderestraat)

Le nom de la rue rend hommage à Albert Vanderkindere (Geraardsbergen, 1806 - Uccle, mars 1859), bourgmestre de Molenbeek de 1843 à 1848 mais aussi bourgmestre d'Uccle de 1854 jusqu'à sa mort, où la rue Vanderkindere lui rend hommage. "
2857,1080,Molenbeek,Vandermaelen (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-vandermaelen.html,"La rue Vandermaelen - 1080 Molenbeek  (Vandermaelenstraat)

Origine du nom : de Philippe Vandermaelen (1795-1869), géographe, cartographe, fondateur de l'Établissement géographique de Bruxelles à Molenbeek lequel se trouvait à cet emplacement, construit sur des terrains qui lui appartenaient.  5. L'ancien dépôt de la Manufacture de tabac AJJA (1874), architecte Victor Besme, classé depuis le 25 septembre 1997."
2858,1080,Molenbeek,Vandernoot (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-vandernoot.html,"La rue Vandernoot - 1080 Molenbeek  (Vandernootstraat)

Origine du nom : d'Hendrik van der Noot (1731-1827), avocat, homme d'État. Il fut avec Jean-François Vonck et Jacques-Dominique t'Kint un des chefs de la Révolution brabançonne de 1789. Selon une autre source le nom serait celui d'un ancien propriétarie. Ancien nom : Pollepelstraat (rue de la Cuiller à Pot) (1851). Cette rue fut cédée par Jette à la commune de Molenbeek en 1903.

> rue 't Kint (Pentagone)
> rue Vonck (Schaerbeek/Saint-Josse-ten-Noode  "
2859,1080,Molenbeek,Vanderstichelen (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-vanderstichelen.html,"La rue Vanderstichelen - 1080 Molenbeek  (Vanderstichelenstraat)

Origine du nom : de Jules Vander Stichelen (1822-1880), avocat, Ministre des Travaux publics (1859-1867) et Ministre des Affaires étrangères (1868-1870).  "
2860,1080,Molenbeek,Vanderstraeten (rue),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-vanderstraeten.html,"La rue Vanderstraeten - 1080 Molenbeek  (Vanderstraetenstraat)

Origine du nom : de Charles Vanderstraeten (1834-1904), inspecteur voyer des faubourgs de Bruxelles.  "
2861,1080,Molenbeek,Van Zande (rue Auguste),https://www.ebru.be/Streets/streets1080/bruxelles-1080-rue-auguste-van-zande.html,"La rue Auguste Van Zande - 1080 Molenbeek et 1082 Berchem-Sainte-Agathe  (Auguste Van Zandestraat)

Origine du nom : d'Auguste Van Zande, cultivateur, aubergiste, bourgmestre de Berchem-Sainte-Agathe de 1903 à 1915. La rue porte ce nom depuis 1915. Ancien nom à Berchem-Sainte-Agathe : Potaerdegat, nom toujours utilisé à Molenbeek.  "
